30.60901339829476, 2.6900826976088235
33.83678440925701, 2.6406051669978865
39.257003654080386, 2.5922485873636605
50.21924482338612, 2.8279285302171413
71.53471376370281, 2.5320597474197095
30.91352009744214, 3.482719588251994
34.01948842874543, 3.40761587281236
40.04872107186358, 3.359570668449444
51.132764920828265, 3.416365517936132
71.47381242387331, 3.3500737226745345
31.03532277710109, 4.505338254283701
34.44579780755176, 4.404826316705284
41.32764920828258, 4.331653127947764
54.1169305724726, 4.1848085499986265
71.77831912302071, 4.423913620836503
32.37515225334957, 8.340609746045994
38.40438489646771, 8.292564541683076
51.37637028014616, 8.708219391352925
62.034104750304515, 8.790360187924136
74.9451887941535, 9.38493126848791
34.263093788063344, 10.667890798860734
43.45919610231425, 10.877103843652982
52.8380024360536, 10.830771203282263
64.40925700365409, 11.935935453737878
77.442143727162, 14.064403395822076
34.99390986601704, 11.972023847682543
44.06820950060902, 12.232302436969402
54.23873325213154, 13.51569789272206
65.20097442143728, 15.080701143846216
78.11205846528624, 17.592565457492697
